row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,ls_pid
4145,16,VIJAY SAMPLA,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 9 November 2014","Thursday, 30 May 2019",Lok Sabha,HOSHIARPUR,Punjab,social justice & empowerment,"women, social justice, minority, tribal affairs",,,16_Punjab_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEPB8641
4146,16,DR. JITENDRA SINGH,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,space,"earth, ocean, space",,,16_Jammu_&_Kashmir_5_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEJK3946
4147,16,GENERAL (RETD.) V.K. SINGH,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Sunday, 9 November 2014","Tuesday, 5 July 2016",Lok Sabha,GHAZIABAD,Uttar_Pradesh,statistics & programme implementation,"statistics, planning and program implementation",,,16_Uttar_Pradesh_12_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,GEBR1409
4148,16,RAO INDERJIT SINGH,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,GURGAON,Haryana,statistics & programme implementation,"statistics, planning and program implementation",,,16_Haryana_9_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,GEHR3689
4149,15,SRIPRAKASH JAISWAL,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,KANPUR,Uttar_Pradesh,coal,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Uttar_Pradesh_43_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,GEUP67940
4150,15,SRIPRAKASH JAISWAL,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 19 January 2011","Monday, 26 May 2014",Lok Sabha,KANPUR,Uttar_Pradesh,coal,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Uttar_Pradesh_43_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GEUP67940
4151,13,SHRIRAM CHAUHAN,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Monday, 22 November 1999",Lok Sabha,BASTI,Uttar_Pradesh,parliamentary affairs,parliamentary affairs,,,13_Uttar_Pradesh_34_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,GEUP61336
4152,13,SHRIRAM CHAUHAN,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 22 November 1999","Saturday, 1 September 2001",Lok Sabha,BASTI,Uttar_Pradesh,consumer affairs & public distribution,"food, consumer affairs, public distribution",,,13_Uttar_Pradesh_34_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1689.pdf,GEUP61336
4153,11,SIKANDAR BHAKT,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 16 May 1996","Saturday, 1 June 1996",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,urban affairs & employment,"works, housing, urban development",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,
4154,11,SIKANDAR BHAKT,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 21 May 1996","Saturday, 1 June 1996",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,external affairs,external affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1609.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,
4155,12,SIKANDER BAKHT,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,industry,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,
4156,15,SIS RAM OLA,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 17 June 2013","Sunday, 15 December 2013",Lok Sabha,JHUNJHUNU,Rajasthan,labour & employment,"labour, employment, rehabilitation",,,15_Rajasthan_4_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_866.pdf,AERJ1018
4157,14,SIS RAM OLA,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Saturday, 27 November 2004",Lok Sabha,JHUNJHUNU,Rajasthan,labour & employment,"labour, employment, rehabilitation",,,14_Rajasthan_4_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1475.pdf,AERJ1018
4158,14,SIS RAM OLA,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 27 November 2004","Friday, 22 May 2009",Lok Sabha,JHUNJHUNU,Rajasthan,mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,14_Rajasthan_4_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1475.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,AERJ1018
4159,15,SISIR ADHIKARI,M,AITC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Saturday, 22 September 2012",Lok Sabha,KANTHI,West_Bengal,rural development,"rural development, community development, panchayati raj",,,15_West_Bengal_31_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_882.pdf,GEWB68421
4160,10,SITARAM KESRI,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Friday, 21 June 1991","Thursday, 16 May 1996",Rajya Sabha,NOT_APPLICABLE,Bihar,welfare,social welfare,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,
4161,16,D.V. SADANANDA GOWDA,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Lok Sabha,BANGALORE NORTH,Karnataka,statistics & programme implementation,"statistics, planning and program implementation",,,16_Karnataka_24_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEKA7194
4162,16,VIJAY GOEL,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 3 September 2017","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Rajasthan,statistics & programme implementation,"statistics, planning and program implementation",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,
4163,16,CHAUDHARY BIRENDER SINGH,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Haryana,steel,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,
4164,12,SOMPAL SHASTRI,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,BAGHPAT,Uttar_Pradesh,agriculture,agriculture,,,12_Uttar_Pradesh_81_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEUP68154
4165,12,SOMPAL SHASTRI,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 3 February 1999","Wednesday, 13 October 1999",Lok Sabha,BAGHPAT,Uttar_Pradesh,water resources,"water, rivers & sanitation",,,12_Uttar_Pradesh_81_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1648.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEUP68154
4166,15,SRIKANT KUMAR JENA,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Thursday, 21 March 2013",Lok Sabha,BALASORE,Odisha,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Odisha_6_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_870.pdf,GEOD8279
4167,15,SRIKANT KUMAR JENA,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Tuesday, 12 July 2011","Monday, 26 May 2014",Lok Sabha,BALASORE,Odisha,statistics & programme implementation,"statistics, planning and program implementation",,,15_Odisha_6_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GEOD8279
4168,15,SRIKANT KUMAR JENA,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Thursday, 21 March 2013","Monday, 26 May 2014",Lok Sabha,BALASORE,Odisha,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Odisha_6_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_870.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GEOD8279
4169,11,SRIKANTA KUMAR JENA,M,JD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 29 June 1996","Monday, 21 April 1997",Lok Sabha,KENDRAPARA,Odisha,parliamentary affairs,parliamentary affairs,,,11_Odisha_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,GEOD8279
4170,11,SRIKANTA KUMAR JENA,M,JD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 29 June 1996","Monday, 21 April 1997",Lok Sabha,KENDRAPARA,Odisha,tourism,"transport: shipping, railways, civil aviation, tourism",,,11_Odisha_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,GEOD8279
4171,11,SRIKANTA KUMAR JENA,M,JD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 21 April 1997","Thursday, 19 March 1998",Lok Sabha,KENDRAPARA,Odisha,tourism,"transport: shipping, railways, civil aviation, tourism",,,11_Odisha_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,GEOD8279
4172,11,SRIKANTA KUMAR JENA,M,JD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 21 April 1997","Thursday, 19 March 1998",Lok Sabha,KENDRAPARA,Odisha,parliamentary affairs,parliamentary affairs,,,11_Odisha_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,GEOD8279
4173,14,SRIPRAKASH JAISWAL,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,KANPUR,Uttar_Pradesh,home affairs,home affairs,,,14_Uttar_Pradesh_61_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,GEUP67940
4174,15,SRIPRAKASH JAISWAL,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,KANPUR,Uttar_Pradesh,statistics & programme implementation,"statistics, planning and program implementation",,,15_Uttar_Pradesh_43_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,GEUP67940
4175,13,SU. THIRUNAVUKKARASAR,M,MADMK,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 1 July 2002","Wednesday, 29 January 2003",Lok Sabha,PUDUKKOTTAI,Tamil_Nadu,shipping,"transport: shipping, railways, civil aviation, tourism",,,13_Tamil_Nadu_32_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,GETN10949
4176,13,SU. THIRUNAVUKKARASAR,M,MADMK,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Lok Sabha,PUDUKKOTTAI,Tamil_Nadu,communications & information technology,"electronics, information technology & communications",,,13_Tamil_Nadu_32_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GETN10949
4177,14,SUBBULAKSHMI JEGADEESAN,F,DMK,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,TIRUCHENGODE,Tamil_Nadu,social justice & empowerment,"women, social justice, minority, tribal affairs",,,14_Tamil_Nadu_17_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,GETN76960
4178,13,SUBHASH MAHARIA,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Wednesday, 29 January 2003",Lok Sabha,SIKAR,Rajasthan,rural development,"rural development, community development, panchayati raj",,,13_Rajasthan_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,AERJ17798
4179,13,SUBHASH MAHARIA,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Lok Sabha,SIKAR,Rajasthan,"food, consumer affairs, public distribution","food, consumer affairs, public distribution",,,13_Rajasthan_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,AERJ17798
4180,16,NARENDRA SINGH TOMAR,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 27 May 2014","Tuesday, 5 July 2016",Lok Sabha,GWALIOR,Madhya_Pradesh,steel,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,16_Madhya_Pradesh_3_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,GEMP5941
4181,16,VISHNU DEO SAI,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,RAIGARH,Chhattisgarh,steel,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,16_Chhattisgarh_2_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GECG70330
4182,9,SUBODH KANT SAHAY,M,JD,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 21 November 1990","Friday, 21 June 1991",Lok Sabha,RANCHI,Bihar,home affairs,home affairs,,,9_Bihar_49_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,GEBR30232
4183,9,SUBODH KANT SAHAY,M,JD,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 21 November 1990","Friday, 21 June 1991",Lok Sabha,RANCHI,Bihar,information & broadcasting,"electronics, information technology & communications",,,9_Bihar_49_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,GEBR30232
4184,14,SUBODH KANT SAHAY,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,RANCHI,Jharkhand,food processing industries,"food, consumer affairs, public distribution",,,14_Jharkhand_8_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,GEBR30232
4185,15,SUBODH KANT SAHAY,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,RANCHI,Jharkhand,food processing industries,"food, consumer affairs, public distribution",,,15_Jharkhand_8_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,GEBR30232
4186,15,SUBODH KANT SAHAY,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 19 January 2011","Saturday, 27 October 2012",Lok Sabha,RANCHI,Jharkhand,tourism,"transport: shipping, railways, civil aviation, tourism",,,15_Jharkhand_8_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_878.pdf,GEBR30232
4187,13,SUBODH MOHITE,M,SHS,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 24 May 2003","Saturday, 22 May 2004",Lok Sabha,RAMTEK,Maharashtra,heavy industries & public enterprises,heavy industry,,,13_Maharashtra_22_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEMH70660
4188,9,SUBRAMANIAN SWAMY,M,JP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 21 November 1990","Friday, 21 June 1991",Rajya Sabha,NOT_APPLICABLE,Uttar_Pradesh,commerce,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,
4189,9,SUBRAMANIAN SWAMY,M,JP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 21 November 1990","Friday, 21 June 1991",Rajya Sabha,NOT_APPLICABLE,Uttar_Pradesh,law & justice,law & justice,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,
4190,16,AJAY TAMTA,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Lok Sabha,ALMORA,Uttarakhand,textiles,textiles,,,16_Uttarakhand_3_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEUK13747
4191,16,SANTOSH KUMAR GANGWAR,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Tuesday, 27 May 2014","Tuesday, 5 July 2016",Lok Sabha,BAREILLY,Uttar_Pradesh,textiles,textiles,,,16_Uttar_Pradesh_25_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,GEUP33320
4192,16,SMRITI ZUBIN IRANI,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Gujarat,textiles,textiles,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,
4193,16,ALPHONS KANNANTHANAM,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Sunday, 3 September 2017","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Rajasthan,tourism,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,
4194,15,SUDIP BANDYOPADHYAY,M,AITC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 12 July 2011","Saturday, 22 September 2012",Lok Sabha,KOLKATA UTTAR,West_Bengal,health & family welfare,health,,,15_West_Bengal_24_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_882.pdf,GEWB84281
4195,10,SUKH RAM,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Thursday, 2 July 1992","Monday, 18 January 1993",Lok Sabha,MANDI,Himachal_Pradesh,planning & programme implementation,"statistics, planning and program implementation",,,10_Himachal_Pradesh_2_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,GEHP31009
4196,10,SUKH RAM,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 2 July 1992","Thursday, 16 May 1996",Lok Sabha,MANDI,Himachal_Pradesh,non-conventional energy sources,"irrigation, power & energy",,,10_Himachal_Pradesh_2_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,GEHP31009
4197,10,SUKH RAM,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Monday, 18 January 1993","Thursday, 16 May 1996",Lok Sabha,MANDI,Himachal_Pradesh,communications,"electronics, information technology & communications",,,10_Himachal_Pradesh_2_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,GEHP31009
4198,10,SUKHBANS KAUR,F,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 2 July 1992","Thursday, 16 May 1996",Lok Sabha,GURDASPUR,Punjab,civil aviation & tourism,"transport: shipping, railways, civil aviation, tourism",,,10_Punjab_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,GEPB29570
4199,12,SUKHBIR SINGH BADAL,M,SAD,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,FARIDKOT,Punjab,industry,"commerce, industry, civil supplies",,,12_Punjab_12_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEPB58590
4200,13,SUKHDEV SINGH DHINDSA,M,SAD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Friday, 26 November 1999","Saturday, 27 May 2000",Rajya Sabha,NOT_APPLICABLE,Punjab,urban employment & poverty alleviation,"works, housing, urban development","labour, employment, rehabilitation",,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1754.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,
4201,13,SUKHDEV SINGH DHINDSA,M,SAD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 2 February 2000","Tuesday, 7 November 2000",Rajya Sabha,NOT_APPLICABLE,Punjab,youth affairs & sports,"youth affairs, sports",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1659.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,
4202,13,SUKHDEV SINGH DHINDSA,M,SAD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 27 May 2000","Tuesday, 7 November 2000",Rajya Sabha,NOT_APPLICABLE,Punjab,mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,
4203,13,SUKHDEV SINGH DHINDSA,M,SAD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 7 November 2000","Saturday, 22 May 2004",Rajya Sabha,NOT_APPLICABLE,Punjab,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,
4204,15,SULTAN AHMED,M,AITC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Saturday, 22 September 2012",Lok Sabha,ULUBERIA,West_Bengal,tourism,"transport: shipping, railways, civil aviation, tourism",,,15_West_Bengal_26_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_882.pdf,GEWB78798
4205,13,SUMITRA MAHAJAN,F,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Monday, 1 July 2002",Lok Sabha,INDORE,Madhya_Pradesh,human resource development,human resource development,,,13_Madhya_Pradesh_37_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,GEMP37721
